Classificacao,familia,especie_ou_subespecie_variedade,categoria,lista_2014,ano_lista
Flora,Vochysiaceae,Vochysia pygmaea,EN,1,2022
Flora,Vochysiaceae,Vochysia rotundifolia,EN,0,2022
Flora,Vochysiaceae,Vochysia rufescens,VU,0,2022
Flora,Vochysiaceae,Vochysia santaluciae,EN,1,2022
Flora,Vochysiaceae,Vochysia selloi,EN,0,2022
Flora,Vochysiaceae,Vochysia spathulata,EN,0,2022
Flora,Vochysiaceae,Vochysia talmonii,CR,0,2022
Flora,Xyridaceae,Xyris aurea,EN,1,2022
Flora,Xyridaceae,Xyris blepharophylla,EN,1,2022
Flora,Xyridaceae,Xyris cipoensis,EN,1,2022
Flora,Xyridaceae,Xyris coutensis,CR,1,2022
Flora,Xyridaceae,Xyris dardanoi,CR,1,2022
Flora,Xyridaceae,Xyris fibrosa,CR,1,2022
Flora,Xyridaceae,Xyris fusca,EN,1,2022
Flora,Xyridaceae,Xyris hatschbachii,CR,1,2022
Flora,Xyridaceae,Xyris hystrix,CR,1,2022
Flora,Xyridaceae,Xyris longifolia,EN,1,2022
Flora,Xyridaceae,Xyris lucida,EN,1,2022
Flora,Xyridaceae,Xyris morii,EN,1,2022
Flora,Xyridaceae,Xyris neglecta,EN,1,2022
Flora,Xyridaceae,Xyris nigricans,CR,1,2022
Flora,Xyridaceae,Xyris obtusiuscula,EN,1,2022
Flora,Xyridaceae,Xyris organensis,EN,0,2022
Flora,Xyridaceae,Xyris phaeocephala,EN,1,2022
Flora,Xyridaceae,Xyris platystachya,CR,1,2022
Flora,Xyridaceae,Xyris reitzii,EN,1,2022
Flora,Xyridaceae,Xyris retrorsifimbriata,CR,1,2022
Flora,Xyridaceae,Xyris rigida,CR,1,2022
Flora,Xyridaceae,Xyris sincorana,EN,1,2022
Flora,Xyridaceae,Xyris sororia,CR,1,2022
Flora,Xyridaceae,Xyris stenophylla,VU,1,2022
Flora,Xyridaceae,Xyris tortilis,CR,1,2022
Flora,Xyridaceae,Xyris uninervis,CR,1,2022
Flora,Xyridaceae,Xyris vacillans,EN,1,2022
Flora,Xyridaceae,Xyris wawrae,EN,1,2022
Flora,Zingiberaceae,Renealmia brasiliensis,EN,1,2022
Flora,meliaceae,Aechmea azurea,VU,1,2022
